Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,Customer_Persona,RFM_Segment,RFM_Score,Predicted_CLV_3Yr,CLV_Tier
CUST-1787,33,Male,Los Angeles,62045.68,19,3047.0,160.37,412.0,43,0.0605,Haircare,1,1092,0.52,0,0,0,-0.8378283305752039,-0.09184157992107808,-0.8378283305752039,-0.09184157992107808,0.01773052995173813,Occasional / New Shoppers 🌱,New / Promising,412,3047.0,Bronze Tier 🥉
CUST-1788,44,Female,Houston,82449.1,14,2221.0,158.64,340.0,38,0.0536,Haircare,1,1091,0.38,0,0,-1,-2.125500595955754,-0.01834486395915938,-2.125500595955754,-0.01834486395915938,-0.04770586882534109,Occasional / New Shoppers 🌱,New / Promising,411,2221.0,Bronze Tier 🥉
CUST-1789,29,Female,New York,83031.81,22,3260.0,148.18,427.0,57,0.0591,Fragrance,356,738,0.89,3,2,1,-1.0278259284433473,-1.6605102968880208,-1.0278259284433473,-1.6605102968880208,-0.9232935980174952,Frequent Budget Buyers 🛍️,Lost Customers,132,3260.0,Bronze Tier 🥉
CUST-1790,32,Female,Los Angeles,97499.25,32,4368.0,136.5,427.0,75,0.0703,Skincare,1,1091,0.88,2,1,0,1.3465656086959585,-0.6310857474545174,1.3465656086959585,-0.6310857474545174,-1.2041331676728129,VIP Cosmetics Enthusiasts ✨,Champions,454,4368.0,Silver Tier 🥈
CUST-1791,25,Female,Houston,53273.25,25,4024.0,160.96,333.0,60,0.054,Haircare,1,1092,0.69,2,1,0,0.6768011855733972,-0.2653834725927043,0.6768011855733972,-0.2653834725927043,-0.7264472049977039,VIP Cosmetics Enthusiasts ✨,Champions,444,4024.0,Silver Tier 🥈
CUST-1792,50,Female,Houston,33530.59,24,3934.0,163.92,427.0,59,0.0604,Haircare,356,735,0.98,3,2,-1,0.0655747753868691,0.3688496004933282,0.0655747753868691,0.3688496004933282,-0.1176264854364447,Frequent Budget Buyers 🛍️,At Risk,134,3934.0,Silver Tier 🥈
CUST-1793,58,Male,Houston,70424.46,37,5692.0,153.84,427.0,77,0.0514,Skincare,1,1092,1.02,2,1,-1,3.3494792270871683,1.0941795105642347,3.3494792270871683,1.0941795105642347,-1.6592087006742497,VIP Cosmetics Enthusiasts ✨,Champions,455,5692.0,Platinum Tier 💎
CUST-1794,60,Female,Los Angeles,59537.18,16,2102.0,131.38,354.0,49,0.0656,Makeup,1,1093,0.44,0,0,0,-2.4282411903467054,1.723553668923269,-2.4282411903467054,1.723553668923269,-0.01670941172017376,Occasional / New Shoppers 🌱,New / Promising,411,2102.0,Bronze Tier 🥉
CUST-1795,33,Female,San Francisco,61474.51,22,3859.0,175.41,427.0,59,0.0818,Skincare,1,1092,0.6,1,3,0,0.4085949459000527,-0.3293600737705436,0.4085949459000527,-0.3293600737705436,1.2760687092034932,Occasional / New Shoppers 🌱,Loyal Customers,434,3859.0,Silver Tier 🥈
CUST-1796,18,Non-Binary,Miami,41135.0,28,4840.0,172.86,378.0,62,0.0643,Makeup,1,1091,0.77,2,1,0,1.8820833497149407,-0.510410305932875,1.8820833497149407,-0.510410305932875,-0.10097591583538851,VIP Cosmetics Enthusiasts ✨,Champions,455,4840.0,Gold Tier 🥇
CUST-1797,50,Female,New York,67182.39,32,4563.0,142.59,330.0,86,0.0766,Fragrance,1,1093,0.88,2,1,0,1.633516035132727,0.9065720514812758,1.633516035132727,0.9065720514812758,-0.3967393822817898,VIP Cosmetics Enthusiasts ✨,Champions,455,4563.0,Gold Tier 🥇
CUST-1798,26,Female,Los Angeles,50350.72,27,3688.0,136.59,362.0,74,0.0796,Fragrance,2,1092,0.74,1,3,0,0.21837126566120857,0.19468260626937067,0.21837126566120857,0.19468260626937067,-0.18325027764049248,Occasional / New Shoppers 🌱,Need Attention,243,3688.0,Silver Tier 🥈
CUST-1799,61,Non-Binary,New York,36955.57,20,2849.0,142.45,382.0,52,0.0675,Skincare,1,1092,0.55,0,0,0,-1.1468262380235952,2.1779488961191835,-1.1468262380235952,2.1779488961191835,0.23023516782270204,Occasional / New Shoppers 🌱,New / Promising,421,2849.0,Bronze Tier 🥉
CUST-1800,28,Female,San Francisco,73359.84,23,3146.0,136.78,284.0,55,0.0391,Skincare,356,736,0.94,3,2,-1,-1.1697693633115251,-1.2692639809907833,-1.1697693633115251,-1.2692639809907833,-2.2463535149950937,Frequent Budget Buyers 🛍️,Lost Customers,132,3146.0,Bronze Tier 🥉
CUST-1801,53,Female,Chicago,27429.26,26,3927.0,151.04,427.0,66,0.0962,Fragrance,357,736,1.06,3,2,-1,0.05826192563330432,0.8135745820152965,0.05826192563330432,0.8135745820152965,1.2712581860374195,Frequent Budget Buyers 🛍️,At Risk,144,3927.0,Silver Tier 🥈
CUST-1802,29,Female,New York,93500.7,21,3440.0,163.81,362.0,58,0.0667,Bath & Body,1,1090,0.58,1,0,0,-0.2542018930204102,-1.1223413944948264,-0.2542018930204102,-1.1223413944948264,0.06836634961010436,Occasional / New Shoppers 🌱,Potential Loyalists,423,3440.0,Bronze Tier 🥉
CUST-1803,63,Female,Chicago,49855.39,28,4090.0,146.07,427.0,70,0.0696,Haircare,356,735,1.14,3,2,-1,0.36255650463508227,0.8830527295043572,0.36255650463508227,0.8830527295043572,-0.3654844025607992,Frequent Budget Buyers 🛍️,At Risk,154,4090.0,Silver Tier 🥈
CUST-1804,60,Male,San Francisco,74415.64,21,3190.0,151.9,341.0,53,0.0619,Fragrance,1,1093,0.58,0,0,0,-0.6139262865865409,1.0767179003671936,-0.6139262865865409,1.0767179003671936,-0.09408286362848817,Occasional / New Shoppers 🌱,New / Promising,422,3190.0,Bronze Tier 🥉
CUST-1805,45,Female,Miami,73322.59,32,4702.0,146.94,427.0,81,0.0688,Haircare,1,1091,0.88,2,1,0,1.8155459323517074,0.44874182711886673,1.8155459323517074,0.44874182711886673,-0.755935783982256,VIP Cosmetics Enthusiasts ✨,Champions,455,4702.0,Gold Tier 🥇
CUST-1806,29,Male,San Francisco,71472.73,20,3277.0,163.85,302.0,34,0.045,Haircare,356,737,0.81,3,2,1,-0.9693803503797606,-1.5929319027218842,-0.9693803503797606,-1.5929319027218842,-1.023142888109207,Frequent Budget Buyers 🛍️,Lost Customers,122,3277.0,Bronze Tier 🥉
CUST-1807,35,Female,New York,27500.27,14,2091.0,149.36,307.0,35,0.0607,Makeup,2,1090,0.39,0,0,-1,-2.3678448240390493,1.0046731411769543,-2.3678448240390493,1.0046731411769543,0.29514685535366825,Occasional / New Shoppers 🌱,Lost Customers,211,2091.0,Bronze Tier 🥉
CUST-1808,43,Female,Houston,49967.5,22,3555.0,161.59,389.0,65,0.0545,Makeup,1,1090,0.61,0,0,0,-0.030308899946222278,0.6986266951177917,-0.030308899946222278,0.6986266951177917,-0.2985885563388979,Occasional / New Shoppers 🌱,Loyal Customers,433,3555.0,Bronze Tier 🥉
CUST-1809,56,Non-Binary,Houston,28791.29,28,4647.0,165.96,427.0,66,0.0446,Makeup,356,738,1.14,3,2,-1,1.1700993281204826,0.7805045572876294,1.1700993281204826,0.7805045572876294,-1.0510779581708805,Frequent Budget Buyers 🛍️,At Risk,155,4647.0,Gold Tier 🥇
CUST-1810,28,Female,Los Angeles,71030.25,16,2813.0,175.81,427.0,35,0.0875,Fragrance,1,1093,0.44,1,3,0,-1.1529404300088983,-0.8291283588181076,-1.1529404300088983,-0.8291283588181076,1.8847300680047963,Occasional / New Shoppers 🌱,New / Promising,411,2813.0,Bronze Tier 🥉
CUST-1811,52,Female,Los Angeles,40478.53,21,3162.0,150.57,427.0,49,0.0714,Makeup,1,1093,0.58,0,0,0,-0.6515416444188319,1.5190766980108537,-0.6515416444188319,1.5190766980108537,0.46751497119952884,Occasional / New Shoppers 🌱,New / Promising,422,3162.0,Bronze Tier 🥉
CUST-1812,40,Female,New York,74278.67,15,1921.0,128.07,318.0,36,0.0733,Makeup,1,1085,0.41,0,0,0,-2.7827211571766894,0.39660227937296866,-2.7827211571766894,0.39660227937296866,0.08815765596408953,Occasional / New Shoppers 🌱,New / Promising,411,1921.0,Bronze Tier 🥉
CUST-1813,58,Female,Los Angeles,67039.04,31,4796.0,154.71,399.0,84,0.0694,Fragrance,2,1090,0.85,2,1,0,1.913412971052195,1.1226138887857968,1.913412971052195,1.1226138887857968,-0.30433621797782806,VIP Cosmetics Enthusiasts ✨,Need Attention,255,4796.0,Gold Tier 🥇
CUST-1814,52,Female,Houston,97897.4,23,3048.0,132.52,302.0,53,0.0652,Bath & Body,2,1091,0.63,0,0,0,-0.8409752966963374,0.38891005728561523,-0.8409752966963374,0.38891005728561523,-0.7726093671419473,Occasional / New Shoppers 🌱,Need Attention,232,3048.0,Bronze Tier 🥉
CUST-1815,63,Female,Seattle,48821.2,37,6085.0,164.46,427.0,81,0.0595,Fragrance,1,1092,1.02,2,1,-1,3.8510898890331595,1.6907882196836137,3.8510898890331595,1.6907882196836137,-0.8114863728568861,VIP Cosmetics Enthusiasts ✨,Champions,455,6085.0,Platinum Tier 💎
CUST-1816,64,Female,Seattle,70682.77,14,2683.0,191.64,427.0,38,0.0643,Makeup,1,1093,0.38,1,0,-1,-1.1752385048325973,0.780288558130817,-1.1752385048325973,0.780288558130817,1.5957077751205535,Occasional / New Shoppers 🌱,New / Promising,411,2683.0,Bronze Tier 🥉
CUST-1817,60,Male,Dallas,95561.79,22,3246.0,147.55,427.0,52,0.0523,Bath & Body,2,1091,0.6,0,0,0,-0.5298548569135406,0.6347449690933006,-0.5298548569135406,0.6347449690933006,-0.8771303403570316,Occasional / New Shoppers 🌱,Need Attention,232,3246.0,Bronze Tier 🥉
CUST-1818,25,Female,Los Angeles,100349.58,25,3511.0,140.44,427.0,63,0.06,Haircare,2,1092,0.69,0,0,0,-0.11602019740542743,-1.1226700233899234,-0.11602019740542743,-1.1226700233899234,-1.2226067099658702,Occasional / New Shoppers 🌱,Need Attention,243,3511.0,Bronze Tier 🥉
CUST-1819,64,Female,Seattle,78716.57,26,4711.0,181.19,427.0,67,0.0615,Haircare,1,1090,0.72,2,1,0,1.6966903105988527,0.7332549494936957,1.6966903105988527,0.7332549494936957,0.3151683324734695,VIP Cosmetics Enthusiasts ✨,Champions,445,4711.0,Gold Tier 🥇
CUST-1820,63,Female,Dallas,59775.45,27,4136.0,153.19,427.0,68,0.0778,Bath & Body,357,737,1.1,3,2,-1,0.3843071172368053,0.5118818290794779,0.3843071172368053,0.5118818290794779,0.2425378531542724,Frequent Budget Buyers 🛍️,At Risk,144,4136.0,Silver Tier 🥈
CUST-1821,25,Male,Dallas,25291.26,28,5481.0,195.75,427.0,67,0.0643,Fragrance,1,1093,0.77,2,1,-1,2.7949571483852202,-0.1261227547239422,2.7949571483852202,-0.1261227547239422,0.6440422020045876,VIP Cosmetics Enthusiasts ✨,Champions,455,5481.0,Platinum Tier 💎
CUST-1822,63,Female,Los Angeles,37347.34,22,3016.0,137.09,427.0,55,0.0818,Haircare,1,1091,0.6,1,0,0,-0.873798532417541,2.333654400109445,-0.873798532417541,2.333654400109445,0.6890509538711042,Occasional / New Shoppers 🌱,Lost Customers,432,3016.0,Bronze Tier 🥉
CUST-1823,48,Male,Houston,113687.42,25,3557.0,142.28,427.0,70,0.044,Skincare,2,1092,0.69,0,0,0,-0.024389833296583955,-0.3093841908673178,-0.024389833296583955,-0.3093841908673178,-1.845882219016365,Occasional / New Shoppers 🌱,Need Attention,243,3557.0,Bronze Tier 🥉
CUST-1824,60,Female,Los Angeles,62947.02,24,3317.0,138.21,296.0,43,0.0583,Bath & Body,1,1092,0.66,0,0,0,-0.37299444152105177,1.5781059641855566,-0.37299444152105177,1.5781059641855566,-0.7699650959014549,Occasional / New Shoppers 🌱,Lost Customers,432,3317.0,Bronze Tier 🥉
CUST-1825,30,Female,Seattle,67884.55,26,3215.0,123.65,315.0,69,0.0442,Fragrance,1,1090,0.72,0,0,0,-0.4755819674177889,0.2113738899105695,-0.4755819674177889,0.2113738899105695,-2.290662063175596,Occasional / New Shoppers 🌱,Lost Customers,442,3215.0,Bronze Tier 🥉
CUST-1826,25,Female,Houston,65905.58,20,3166.0,158.3,427.0,44,0.065,Fragrance,2,1089,0.55,0,0,0,-0.6722519662901016,-0.5628260196667075,-0.6722519662901016,-0.5628260196667075,0.02706830461504046,Occasional / New Shoppers 🌱,Need Attention,222,3166.0,Bronze Tier 🥉
CUST-1827,42,Female,New York,81553.61,30,4552.0,151.73,427.0,78,0.0633,Skincare,1,1093,0.82,2,1,0,1.53211303418895,0.024405335725674437,1.53211303418895,0.024405335725674437,-0.845418437690936,VIP Cosmetics Enthusiasts ✨,Champions,455,4552.0,Gold Tier 🥇
CUST-1828,58,Female,Houston,112067.69,10,1541.0,154.1,427.0,28,0.03,Bath & Body,1,1088,0.28,0,0,-1,-3.2150059457613853,0.041669336255618,-3.2150059457613853,0.041669336255618,-1.1185596449952897,Occasional / New Shoppers 🌱,New / Promising,411,1541.0,Bronze Tier 🥉
CUST-1829,53,Female,Dallas,86584.24,21,3342.0,159.14,427.0,51,0.0738,Fragrance,1,1093,0.58,1,0,0,-0.3930698784747786,0.30338969677954153,-0.3930698784747786,0.30338969677954153,0.5597462539546499,Occasional / New Shoppers 🌱,New / Promising,422,3342.0,Bronze Tier 🥉
CUST-1830,39,Female,New York,22000.0,26,4095.0,157.5,427.0,69,0.0673,Skincare,2,1087,0.72,2,1,0,0.8146634956301632,1.2341857546230632,0.8146634956301632,1.2341857546230632,0.08589943299668394,VIP Cosmetics Enthusiasts ✨,Need Attention,244,4095.0,Silver Tier 🥈
CUST-1831,50,Female,Dallas,66383.5,21,3862.0,183.9,358.0,47,0.0929,Fragrance,356,737,0.85,3,2,-1,-0.060334385685087845,-0.7876345352524109,-0.060334385685087845,-0.7876345352524109,2.0535173940997598,Frequent Budget Buyers 🛍️,Can't Lose Them,124,3862.0,Silver Tier 🥈
CUST-1832,58,Female,Dallas,84899.39,25,4269.0,170.76,384.0,57,0.06,Makeup,1,1093,0.69,2,1,0,1.0402827527009562,0.44336827452693717,1.0402827527009562,0.44336827452693717,-0.05098146838155366,VIP Cosmetics Enthusiasts ✨,Champions,444,4269.0,Silver Tier 🥈
CUST-1833,40,Female,Chicago,41687.55,20,2786.0,139.3,427.0,46,0.055,Fragrance,2,1091,0.55,0,0,0,-1.2624439882149605,1.0765829793364177,-1.2624439882149605,1.0765829793364177,-0.6965142707504929,Occasional / New Shoppers 🌱,Need Attention,221,2786.0,Bronze Tier 🥉
CUST-1834,19,Female,Los Angeles,60683.39,25,4311.0,172.44,394.0,50,0.09,Haircare,2,1092,0.69,1,3,0,1.0590651173567256,-0.9765169829283492,1.0590651173567256,-0.9765169829283492,1.2828719449333308,Occasional / New Shoppers 🌱,Need Attention,244,4311.0,Silver Tier 🥈
CUST-1835,50,Female,Miami,71678.43,27,4297.0,159.15,427.0,72,0.0759,Fragrance,1,1093,0.74,2,1,0,1.095431426516853,0.5270233384315856,1.095431426516853,0.5270233384315856,0.3123758817958878,VIP Cosmetics Enthusiasts ✨,Champions,444,4297.0,Silver Tier 🥈
CUST-1836,23,Male,San Francisco,65595.91,25,5329.0,213.16,427.0,66,0.066,Makeup,2,1088,0.69,2,1,-1,2.5795879220295994,-1.4836616755132819,2.5795879220295994,-1.4836616755132819,1.140963844277386,VIP Cosmetics Enthusiasts ✨,Need Attention,245,5329.0,Platinum Tier 💎
CUST-1837,45,Female,Miami,35024.04,26,3944.0,151.69,322.0,64,0.0712,Fragrance,2,1090,0.72,2,1,0,0.5895331449301265,1.2961563904774547,0.5895331449301265,1.2961563904774547,0.11216144978221027,VIP Cosmetics Enthusiasts ✨,Need Attention,244,3944.0,Silver Tier 🥈
CUST-1838,50,Female,Dallas,133705.87,29,4517.0,155.76,387.0,63,0.0534,Skincare,356,735,1.18,3,2,-1,0.9351334846481288,-1.9527489753769427,0.9351334846481288,-1.9527489753769427,-1.5867378430234123,Frequent Budget Buyers 🛍️,At Risk,155,4517.0,Gold Tier 🥇
CUST-1839,26,Male,Seattle,75651.69,24,3510.0,146.25,417.0,71,0.0625,Skincare,1,1093,0.66,0,0,0,-0.12298889850535354,-0.5570104202081603,-0.12298889850535354,-0.5570104202081603,-0.7295118945577113,Occasional / New Shoppers 🌱,Loyal Customers,433,3510.0,Bronze Tier 🥉
CUST-1840,41,Male,Chicago,106726.69,21,3332.0,158.67,315.0,52,0.0905,Fragrance,1,1089,0.58,1,3,0,-0.44576810718124693,-0.8073994762792288,-0.44576810718124693,-0.8073994762792288,1.1644570459899926,Occasional / New Shoppers 🌱,New / Promising,422,3332.0,Bronze Tier 🥉
CUST-1841,26,Male,Houston,89614.99,24,5312.0,221.33,427.0,65,0.0667,Haircare,357,734,0.98,2,1,-1,2.074105360783983,-3.089040692814555,2.074105360783983,-3.089040692814555,1.1535811528933828,VIP Cosmetics Enthusiasts ✨,At Risk,135,5312.0,Platinum Tier 💎
CUST-1842,24,Female,Houston,30524.92,18,2294.0,127.44,297.0,54,0.0611,Makeup,1,1088,0.5,0,0,-1,-2.1084460879057074,0.715055553087102,-2.1084460879057074,0.715055553087102,-0.64320333752279,Occasional / New Shoppers 🌱,New / Promising,411,2294.0,Bronze Tier 🥉
CUST-1843,35,Female,Dallas,59990.06,23,3829.0,166.48,427.0,54,0.0565,Skincare,2,1092,0.63,0,0,0,0.37511948255723454,-0.02480660802717992,0.37511948255723454,-0.02480660802717992,-0.269007041795403,Occasional / New Shoppers 🌱,Need Attention,233,3829.0,Silver Tier 🥈
CUST-1844,48,Male,New York,29414.11,26,4425.0,170.19,427.0,62,0.0673,Makeup,1,1093,0.71,2,1,0,1.2963575416679605,1.3089200452787875,1.2963575416679605,1.3089200452787875,0.45474560296578836,VIP Cosmetics Enthusiasts ✨,Champions,445,4425.0,Gold Tier 🥇
CUST-1845,31,Female,San Francisco,73577.01,28,5242.0,187.21,427.0,80,0.0696,Haircare,1,1093,0.77,2,1,0,2.4300754407935026,-0.8905156836555052,2.4300754407935026,-0.8905156836555052,0.47139651537552046,VIP Cosmetics Enthusiasts ✨,Champions,455,5242.0,Platinum Tier 💎
CUST-1846,25,Female,Los Angeles,111958.08,23,3968.0,172.52,371.0,63,0.0609,Bath & Body,1,1092,0.63,2,0,0,0.5443821020458365,-1.8962794809809898,0.5443821020458365,-1.8962794809809898,-0.27402082041897463,VIP Cosmetics Enthusiasts ✨,Loyal Customers,434,3968.0,Silver Tier 🥈
CUST-1847,27,Female,New York,53635.92,27,4248.0,157.33,427.0,78,0.0444,Fragrance,1,1091,0.74,2,1,0,1.0439111266127068,-0.1019792096364047,1.0439111266127068,-0.1019792096364047,-1.4233373726386118,VIP Cosmetics Enthusiasts ✨,Champions,444,4248.0,Silver Tier 🥈
CUST-1848,20,Female,Seattle,88642.07,35,4945.0,141.29,354.0,88,0.0743,Fragrance,357,737,1.42,2,2,-1,1.7420811451089695,-2.1285469737007374,1.7420811451089695,-2.1285469737007374,-1.3379882456682433,VIP Cosmetics Enthusiasts ✨,At Risk,155,4945.0,Gold Tier 🥇
CUST-1849,58,Male,Chicago,51303.57,29,4348.0,149.93,427.0,65,0.0741,Fragrance,1,1091,0.8,2,1,0,1.242718870853769,1.5763950076057756,1.242718870853769,1.5763950076057756,0.033871719396521005,VIP Cosmetics Enthusiasts ✨,Champions,454,4348.0,Silver Tier 🥈
CUST-1850,24,Female,New York,73291.18,19,2696.0,141.89,427.0,46,0.0737,Bath & Body,1,1092,0.52,0,0,0,-1.4584354435108258,-0.5639537475943605,-1.4584354435108258,-0.5639537475943605,0.0560703326274209,Occasional / New Shoppers 🌱,New / Promising,411,2696.0,Bronze Tier 🥉
CUST-1851,34,Male,Miami,66715.7,23,2884.0,125.39,307.0,54,0.0848,Fragrance,1,1093,0.63,1,0,0,-1.1023993418544566,0.34100130794638495,-1.1023993418544566,0.34100130794638495,0.04057184980931205,Occasional / New Shoppers 🌱,Lost Customers,431,2884.0,Bronze Tier 🥉
CUST-1852,40,Female,Seattle,64292.45,17,2851.0,167.71,314.0,45,0.0382,Makeup,2,1089,0.47,0,0,-1,-1.0877228534041088,0.121142243957346,-1.0877228534041088,0.121142243957346,-0.7248986769000175,Occasional / New Shoppers 🌱,Lost Customers,211,2851.0,Bronze Tier 🥉
CUST-1853,20,Male,Seattle,84941.95,22,3114.0,141.55,379.0,47,0.0909,Skincare,1,1091,0.6,1,3,0,-0.793994117514383,-1.060562391828868,-0.793994117514383,-1.060562391828868,0.6049742129974849,Occasional / New Shoppers 🌱,Lost Customers,432,3114.0,Bronze Tier 🥉
CUST-1854,53,Female,Los Angeles,70928.41,29,4167.0,143.69,324.0,79,0.0741,Makeup,1,1092,0.8,2,1,0,0.9765764436383562,0.9414737213265543,0.9765764436383562,0.9414737213265543,-0.28335576364909126,VIP Cosmetics Enthusiasts ✨,Champions,454,4167.0,Silver Tier 🥈
CUST-1855,50,Female,Miami,81579.82,25,4099.0,163.96,355.0,67,0.048,Bath & Body,2,1092,0.69,2,1,0,0.7935973891992935,0.24426139938351313,0.7935973891992935,0.24426139938351313,-0.8841500985872651,VIP Cosmetics Enthusiasts ✨,Need Attention,244,4099.0,Silver Tier 🥈
CUST-1856,30,Female,Chicago,47220.96,17,2481.0,145.94,427.0,39,0.0471,Bath & Body,2,1087,0.47,0,0,0,-1.759630365481348,0.346925897766077,-1.759630365481348,0.346925897766077,-0.8379374054411695,Occasional / New Shoppers 🌱,Lost Customers,211,2481.0,Bronze Tier 🥉
CUST-1857,42,Female,Houston,56755.32,26,4444.0,170.92,427.0,77,0.0385,Haircare,2,1090,0.72,2,1,0,1.3235079714392983,0.36459445159543985,1.3235079714392983,0.36459445159543985,-1.181895849096602,VIP Cosmetics Enthusiasts ✨,Need Attention,245,4444.0,Gold Tier 🥇
CUST-1858,19,Female,Dallas,35138.26,30,4610.0,153.67,401.0,67,0.0683,Bath & Body,1,1092,0.82,2,1,0,1.6174724515120265,-0.017541012479940304,1.6174724515120265,-0.017541012479940304,-0.4904632346909461,VIP Cosmetics Enthusiasts ✨,Champions,455,4610.0,Gold Tier 🥇
CUST-1859,29,Female,San Francisco,65009.1,13,2459.0,189.15,427.0,33,0.0538,Bath & Body,358,736,0.53,3,2,-1,-2.0337346410917347,-1.82087629987374,-2.0337346410917347,-1.82087629987374,0.5915679306375038,Frequent Budget Buyers 🛍️,Lost Customers,111,2459.0,Bronze Tier 🥉
CUST-1860,40,Female,Los Angeles,99104.6,22,2493.0,113.32,427.0,52,0.0705,Haircare,1,1093,0.6,0,0,0,-1.7442296009157514,0.04020416959544873,-1.7442296009157514,0.04020416959544873,-1.0511696300606383,Occasional / New Shoppers 🌱,Lost Customers,431,2493.0,Bronze Tier 🥉
CUST-1861,38,Female,San Francisco,87089.78,23,3365.0,146.3,427.0,51,0.0457,Fragrance,1,1090,0.63,0,0,0,-0.34179941020647514,-0.21951470440430138,-0.34179941020647514,-0.21951470440430138,-1.459893927281716,Occasional / New Shoppers 🌱,Lost Customers,432,3365.0,Bronze Tier 🥉
CUST-1862,23,Non-Binary,Los Angeles,77964.99,24,4701.0,195.88,427.0,61,0.0708,Haircare,1,1091,0.66,2,1,0,1.6565765938143697,-1.5272722910598633,1.6565765938143697,-1.5272722910598633,0.9338539234764616,VIP Cosmetics Enthusiasts ✨,Loyal Customers,435,4701.0,Gold Tier 🥇
CUST-1863,21,Female,Dallas,110234.37,26,4411.0,169.65,427.0,67,0.0577,Skincare,1,1093,0.71,2,1,0,1.2093690742774204,-2.003234597066439,1.2093690742774204,-2.003234597066439,-0.7409573772818029,VIP Cosmetics Enthusiasts ✨,Champions,445,4411.0,Gold Tier 🥇
CUST-1864,32,Female,New York,39050.59,24,4151.0,172.96,427.0,61,0.0875,Fragrance,1,1093,0.66,1,3,0,0.8485994972680432,0.20188271464108307,0.8485994972680432,0.20188271464108307,1.4792020407478885,Occasional / New Shoppers 🌱,Loyal Customers,434,4151.0,Silver Tier 🥈
CUST-1865,33,Female,San Francisco,98135.76,16,2735.0,170.94,424.0,39,0.0781,Haircare,356,737,0.65,3,2,-1,-1.801784666614886,-2.2048144849639546,-1.801784666614886,-2.2048144849639546,0.9833705219259411,Frequent Budget Buyers 🛍️,Lost Customers,111,2735.0,Bronze Tier 🥉
CUST-1866,62,Female,Dallas,49920.49,22,4295.0,195.23,427.0,55,0.0636,Fragrance,2,1091,0.6,2,0,0,1.1381451204627073,1.1267612954247934,1.1381451204627073,1.1267612954247934,1.202758127168932,VIP Cosmetics Enthusiasts ✨,Need Attention,234,4295.0,Silver Tier 🥈
CUST-1867,62,Female,Houston,93365.44,29,5157.0,177.83,427.0,81,0.0914,Haircare,1,1092,0.8,2,1,-1,2.3193617424318713,0.2815787049899751,2.3193617424318713,0.2815787049899751,1.4239063864033836,VIP Cosmetics Enthusiasts ✨,Champions,455,5157.0,Gold Tier 🥇
CUST-1868,36,Female,Chicago,45632.73,30,4737.0,157.9,427.0,73,0.0583,Bath & Body,1,1093,0.82,2,1,0,1.8055231895667523,0.5198010847740586,1.8055231895667523,0.5198010847740586,-0.7888436302935974,VIP Cosmetics Enthusiasts ✨,Champions,455,4737.0,Gold Tier 🥇
CUST-1869,48,Female,San Francisco,82518.11,29,4579.0,157.9,427.0,78,0.0672,Makeup,1,1089,0.8,2,1,0,1.5382573629472238,0.19585044433725712,1.5382573629472238,0.19585044433725712,-0.37281087601951735,VIP Cosmetics Enthusiasts ✨,Champions,455,4579.0,Gold Tier 🥇
CUST-1870,29,Female,Chicago,44674.19,30,4584.0,152.8,427.0,71,0.07,Bath & Body,1,1092,0.82,2,1,0,1.5829528610362615,0.25742283043649644,1.5829528610362615,0.25742283043649644,-0.39090098985866323,VIP Cosmetics Enthusiasts ✨,Champions,455,4584.0,Gold Tier 🥇
CUST-1871,29,Female,New York,85259.96,27,3362.0,124.52,427.0,61,0.0481,Haircare,1,1092,0.74,0,0,0,-0.237869845476412,-0.2804191362250302,-0.237869845476412,-0.2804191362250302,-2.2471435918087774,Occasional / New Shoppers 🌱,Lost Customers,442,3362.0,Bronze Tier 🥉
CUST-1872,47,Female,Houston,66515.01,18,2799.0,155.5,427.0,45,0.0694,Bath & Body,1,1086,0.5,0,0,0,-1.2374230948593856,0.5529872516610619,-1.2374230948593856,0.5529872516610619,0.5079783989650171,Occasional / New Shoppers 🌱,New / Promising,411,2799.0,Bronze Tier 🥉
CUST-1873,28,Female,Seattle,112445.34,28,4404.0,157.29,427.0,76,0.0571,Skincare,2,1091,0.77,2,1,0,1.2390738949869848,-1.5179624537905114,1.2390738949869848,-1.5179624537905114,-1.1776125011530891,VIP Cosmetics Enthusiasts ✨,Need Attention,255,4404.0,Silver Tier 🥈
CUST-1874,37,Female,Houston,27158.48,26,3966.0,152.54,372.0,70,0.0558,Fragrance,1,1093,0.71,2,1,0,0.6338695009696577,1.1030826165634167,0.6338695009696577,1.1030826165634167,-0.6668538701891661,VIP Cosmetics Enthusiasts ✨,Champions,444,3966.0,Silver Tier 🥈
CUST-1875,37,Female,Dallas,77761.7,25,3923.0,156.92,427.0,63,0.058,Bath & Body,356,737,1.02,3,2,1,0.021157424545693936,-1.256093021002304,0.021157424545693936,-1.256093021002304,-0.8547105841451177,Frequent Budget Buyers 🛍️,At Risk,144,3923.0,Silver Tier 🥈
