Customer_ID,Age,Gender,Annual_Income,City,Transaction_Date,Product_Category,Purchase_Amount,Discount_Rate,Items_Count,Skin_Type,Fashion_Style
CUST-1303,19,Female,43538.05,Tokyo,2024-01-24,Haircare,138.6,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1340,28,Male,84628.43,London,2024-01-03,Haircare,188.31,0.05,4,Oily Clarity,Streetwear Glam
CUST-1040,31,Non-Binary,104915.68,Los Angeles,2023-08-09,Haircare,195.81,0.0,3,Mature Luminosity,Minimalist Chic
CUST-1412,18,Male,65987.69,New York,2023-02-13,Fragrance,49.84,0.15,3,Oily Clarity,Old Money Luxe
CUST-1683,40,Female,20000.0,Paris,2023-04-29,Skincare,179.37,0.0,4,Oily Clarity,Streetwear Glam
CUST-2015,37,Female,106159.03,Milan,2024-03-13,Fragrance,56.27,0.1,3,Mature Luminosity,Quiet Luxury
CUST-1595,41,Female,76745.46,Paris,2023-01-15,Haircare,166.9,0.05,4,Oily Clarity,Streetwear Glam
CUST-2051,38,Female,88165.06,Dubai,2023-07-24,Fragrance,164.38,0.05,4,Oily Clarity,Minimalist Chic
CUST-1124,35,Female,101261.46,Dubai,2023-10-25,Skincare,87.9,0.1,4,Oily Clarity,Quiet Luxury
CUST-1646,18,Female,20000.0,Dubai,2023-10-20,Skincare,204.81,0.2,4,Combination Balance,Streetwear Glam
CUST-1969,48,Female,62004.15,Paris,2024-04-21,Haircare,53.38,0.05,2,Mature Luminosity,French Riviera
CUST-1918,38,Male,67054.24,Milan,2023-04-23,Haircare,127.58,0.0,3,Dry / Dehydrated,Minimalist Chic
CUST-1589,32,Female,41207.31,Milan,2023-11-09,Makeup,154.29,0.15,1,Oily Clarity,French Riviera
CUST-1897,29,Female,54928.37,London,2023-09-14,Fragrance,121.74,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1694,39,Male,85018.43,Dubai,2023-04-26,Haircare,98.67,0.2,2,Sensitive Glow,French Riviera
CUST-1799,30,Male,59923.35,Tokyo,2024-04-17,Bath & Body,84.96,0.15,3,Oily Clarity,Minimalist Chic
CUST-1424,34,Female,42903.65,New York,2023-10-02,Skincare,186.87,0.0,1,Oily Clarity,Minimalist Chic
CUST-1354,39,Non-Binary,51565.09,London,2023-11-26,Makeup,78.61,0.05,3,Mature Luminosity,Streetwear Glam
CUST-1206,52,Female,98132.33,Los Angeles,2023-05-09,Haircare,99.94,0.0,2,Oily Clarity,French Riviera
CUST-1480,18,Female,48844.85,London,2024-04-29,Fragrance,60.64,0.0,3,Dry / Dehydrated,Old Money Luxe
CUST-1734,42,Female,86144.0,New York,2023-08-20,Bath & Body,215.37,0.2,4,Sensitive Glow,Minimalist Chic
CUST-2031,22,Female,48173.73,Paris,2023-05-08,Skincare,144.04,0.05,2,Combination Balance,Streetwear Glam
CUST-1233,30,Female,92846.94,Dubai,2023-10-19,Makeup,124.95,0.0,3,Dry / Dehydrated,Quiet Luxury
CUST-1458,26,Female,45325.34,Tokyo,2023-08-21,Bath & Body,105.41,0.0,4,Combination Balance,French Riviera
CUST-1095,48,Female,112227.28,Los Angeles,2024-05-19,Fragrance,161.58,0.05,1,Combination Balance,Minimalist Chic
CUST-2055,33,Male,97994.78,Dubai,2023-09-07,Skincare,65.21,0.0,3,Dry / Dehydrated,Streetwear Glam
CUST-1936,50,Female,71241.79,Los Angeles,2024-02-11,Skincare,130.0,0.05,1,Dry / Dehydrated,Quiet Luxury
CUST-1208,31,Female,48747.41,Los Angeles,2023-07-08,Fragrance,97.11,0.0,1,Dry / Dehydrated,Quiet Luxury
CUST-1215,27,Non-Binary,24957.35,London,2023-02-18,Skincare,87.44,0.0,3,Sensitive Glow,French Riviera
CUST-1321,22,Female,42225.73,Milan,2023-03-18,Bath & Body,198.43,0.15,3,Oily Clarity,Quiet Luxury
CUST-2020,30,Female,65511.26,Milan,2023-07-20,Skincare,117.8,0.1,4,Sensitive Glow,French Riviera
CUST-1685,23,Female,107736.41,Los Angeles,2023-12-21,Makeup,174.83,0.15,3,Dry / Dehydrated,Minimalist Chic
CUST-1899,22,Female,78098.95,Tokyo,2023-03-05,Skincare,207.9,0.0,2,Sensitive Glow,Streetwear Glam
CUST-1699,37,Female,40763.41,New York,2024-03-29,Fragrance,208.24,0.05,2,Sensitive Glow,Old Money Luxe
CUST-1544,26,Female,92310.81,New York,2024-05-24,Haircare,31.23,0.0,4,Combination Balance,Minimalist Chic
CUST-1310,18,Female,95528.49,Los Angeles,2024-04-27,Fragrance,273.06,0.0,4,Oily Clarity,Minimalist Chic
CUST-1282,30,Female,71334.21,Los Angeles,2023-09-02,Haircare,237.46,0.05,2,Oily Clarity,Streetwear Glam
CUST-1939,41,Male,97232.15,Los Angeles,2023-01-13,Fragrance,124.03,0.0,2,Combination Balance,Old Money Luxe
CUST-1906,41,Female,86893.73,London,2023-05-13,Skincare,163.74,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1173,38,Female,88539.07,New York,2024-06-17,Bath & Body,123.14,0.0,2,Oily Clarity,Minimalist Chic
CUST-1888,26,Female,70082.68,Paris,2023-07-22,Haircare,27.2,0.2,2,Dry / Dehydrated,Minimalist Chic
CUST-2176,18,Female,78019.76,Paris,2023-09-01,Fragrance,82.5,0.05,1,Combination Balance,Streetwear Glam
CUST-1823,36,Non-Binary,58280.83,Milan,2023-08-06,Fragrance,172.07,0.0,3,Combination Balance,French Riviera
CUST-1704,18,Female,37733.39,Paris,2023-12-06,Bath & Body,131.14,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1300,27,Female,63527.52,Milan,2024-02-05,Haircare,23.63,0.05,2,Oily Clarity,Minimalist Chic
CUST-2114,28,Female,63434.23,Dubai,2023-06-05,Fragrance,104.17,0.15,1,Oily Clarity,French Riviera
CUST-1828,37,Female,33374.92,Los Angeles,2024-06-25,Makeup,78.68,0.15,1,Combination Balance,Old Money Luxe
CUST-1075,21,Female,87168.54,Dubai,2024-04-01,Bath & Body,129.87,0.0,1,Oily Clarity,Minimalist Chic
CUST-2065,18,Female,48782.83,Dubai,2024-01-26,Bath & Body,219.68,0.0,2,Sensitive Glow,Old Money Luxe
CUST-2047,22,Female,26413.92,Dubai,2023-03-17,Bath & Body,84.69,0.0,2,Mature Luminosity,French Riviera
CUST-1327,19,Male,65891.13,Paris,2023-12-05,Skincare,90.85,0.0,3,Mature Luminosity,Quiet Luxury
CUST-1529,23,Female,82652.56,London,2024-06-27,Bath & Body,121.36,0.0,2,Oily Clarity,Quiet Luxury
CUST-1226,47,Female,93712.06,Milan,2023-12-12,Skincare,140.93,0.05,1,Combination Balance,French Riviera
CUST-2039,18,Female,90169.9,New York,2023-03-20,Skincare,149.14,0.1,1,Dry / Dehydrated,Old Money Luxe
CUST-1919,33,Female,35758.17,New York,2024-05-03,Fragrance,126.35,0.0,2,Dry / Dehydrated,Streetwear Glam
CUST-1694,22,Female,57356.11,London,2023-10-21,Fragrance,106.97,0.05,4,Mature Luminosity,Quiet Luxury
CUST-1478,35,Female,102682.95,New York,2023-11-14,Bath & Body,153.09,0.15,3,Combination Balance,Quiet Luxury
CUST-1286,53,Female,65208.23,Milan,2023-03-06,Haircare,25.87,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1215,31,Female,73039.24,New York,2023-03-30,Fragrance,170.26,0.05,1,Mature Luminosity,Minimalist Chic
CUST-1739,31,Male,42033.95,Tokyo,2023-02-10,Skincare,61.17,0.05,3,Sensitive Glow,Streetwear Glam
CUST-1843,30,Female,106437.19,Paris,2024-04-21,Skincare,176.1,0.0,1,Dry / Dehydrated,Streetwear Glam
CUST-1266,45,Female,64130.13,Tokyo,2023-04-08,Makeup,160.78,0.0,1,Oily Clarity,Old Money Luxe
CUST-1756,31,Male,70060.14,Milan,2023-12-20,Fragrance,153.62,0.0,3,Oily Clarity,Quiet Luxury
CUST-2144,50,Female,76727.13,Dubai,2023-11-04,Haircare,15.0,0.15,1,Combination Balance,Quiet Luxury
CUST-2021,35,Female,54715.72,Milan,2024-03-04,Haircare,155.36,0.05,2,Oily Clarity,Streetwear Glam
CUST-1853,25,Female,38142.67,Los Angeles,2024-01-03,Makeup,68.21,0.05,1,Sensitive Glow,Quiet Luxury
CUST-1260,30,Male,109090.18,Tokyo,2023-06-26,Haircare,98.08,0.0,2,Sensitive Glow,Quiet Luxury
CUST-2083,38,Female,97641.15,Paris,2024-02-25,Makeup,127.62,0.2,1,Oily Clarity,Streetwear Glam
CUST-1066,52,Female,84869.26,Milan,2023-11-04,Makeup,119.41,0.0,1,Mature Luminosity,French Riviera
CUST-1243,23,Male,100211.76,Dubai,2023-06-10,Haircare,185.01,0.1,3,Dry / Dehydrated,Old Money Luxe
CUST-1756,35,Male,117993.94,Dubai,2023-12-01,Bath & Body,89.17,0.1,4,Dry / Dehydrated,Quiet Luxury
CUST-1313,44,Female,114424.71,Paris,2024-05-19,Bath & Body,166.3,0.0,4,Combination Balance,French Riviera
CUST-1621,35,Female,80993.37,New York,2024-03-28,Haircare,141.85,0.05,4,Dry / Dehydrated,Minimalist Chic
CUST-1291,30,Female,77170.29,Los Angeles,2024-05-15,Fragrance,208.87,0.1,1,Oily Clarity,Old Money Luxe
CUST-1624,37,Male,63321.48,New York,2023-08-24,Makeup,158.22,0.1,1,Sensitive Glow,Streetwear Glam
CUST-1004,35,Male,53606.44,Paris,2024-04-13,Fragrance,60.7,0.0,1,Combination Balance,Old Money Luxe
CUST-1091,30,Female,82143.5,Tokyo,2023-10-25,Haircare,145.12,0.0,3,Mature Luminosity,French Riviera
CUST-2158,35,Female,91270.57,Tokyo,2024-02-14,Bath & Body,186.86,0.1,3,Oily Clarity,Streetwear Glam
CUST-1271,36,Female,108818.98,Los Angeles,2023-08-20,Makeup,179.91,0.0,4,Mature Luminosity,Streetwear Glam
CUST-1921,29,Non-Binary,62863.97,Milan,2024-02-12,Haircare,64.53,0.1,3,Sensitive Glow,French Riviera
CUST-1182,44,Female,77644.26,Los Angeles,2024-02-19,Fragrance,103.41,0.0,1,Mature Luminosity,Streetwear Glam
CUST-1793,18,Female,66112.71,London,2023-06-05,Haircare,17.27,0.0,1,Combination Balance,Quiet Luxury
CUST-1093,42,Female,69794.87,Milan,2024-04-22,Haircare,80.61,0.1,4,Combination Balance,Old Money Luxe
CUST-1339,34,Female,47583.69,Milan,2023-03-04,Skincare,158.15,0.0,3,Mature Luminosity,French Riviera
CUST-2149,45,Female,63632.15,Milan,2023-11-20,Skincare,68.77,0.05,3,Mature Luminosity,Old Money Luxe
CUST-1394,40,Female,123656.09,Dubai,2023-04-28,Fragrance,151.67,0.15,4,Mature Luminosity,Old Money Luxe
CUST-2167,36,Female,66321.45,Dubai,2023-04-08,Makeup,97.48,0.0,1,Oily Clarity,Quiet Luxury
CUST-1038,27,Male,105450.57,Paris,2024-02-07,Fragrance,171.73,0.0,4,Sensitive Glow,Old Money Luxe
CUST-1563,21,Female,69523.41,Los Angeles,2023-08-02,Makeup,135.08,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1909,29,Female,94381.05,Paris,2023-01-19,Fragrance,136.21,0.1,4,Mature Luminosity,French Riviera
CUST-1822,24,Male,67247.1,Dubai,2023-11-07,Skincare,172.19,0.15,3,Oily Clarity,Old Money Luxe
CUST-1696,41,Female,116812.35,Tokyo,2024-04-12,Makeup,188.97,0.0,2,Oily Clarity,Old Money Luxe
CUST-2081,23,Female,103215.08,New York,2023-07-03,Haircare,188.01,0.2,3,Combination Balance,Old Money Luxe
CUST-1234,31,Female,71340.48,Paris,2023-12-09,Fragrance,150.93,0.1,3,Sensitive Glow,French Riviera
CUST-1294,23,Female,79984.5,London,2023-03-19,Bath & Body,161.99,0.0,4,Dry / Dehydrated,Minimalist Chic
CUST-1628,35,Female,55806.55,Tokyo,2023-07-12,Makeup,81.92,0.0,2,Dry / Dehydrated,Quiet Luxury
CUST-1666,45,Female,21803.86,London,2024-02-21,Skincare,113.56,0.0,3,Dry / Dehydrated,French Riviera
CUST-1798,18,Female,112707.77,Paris,2024-03-18,Bath & Body,69.99,0.0,1,Sensitive Glow,Streetwear Glam
CUST-1663,28,Female,93299.1,New York,2023-01-21,Haircare,118.37,0.1,4,Dry / Dehydrated,Old Money Luxe
CUST-1414,20,Female,74520.99,London,2023-08-02,Fragrance,93.79,0.0,4,Mature Luminosity,Minimalist Chic
CUST-2009,38,Male,101866.73,Dubai,2023-07-01,Fragrance,93.7,0.15,4,Oily Clarity,Old Money Luxe
CUST-1551,33,Female,77451.45,Paris,2023-07-21,Bath & Body,165.63,0.05,4,Oily Clarity,Quiet Luxury
CUST-1833,38,Female,47484.09,Paris,2023-03-01,Haircare,114.5,0.0,4,Dry / Dehydrated,Streetwear Glam
CUST-1478,22,Female,96966.37,Paris,2024-04-16,Bath & Body,187.43,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1207,52,Female,109076.21,London,2023-10-06,Fragrance,116.41,0.0,4,Sensitive Glow,French Riviera
CUST-2163,34,Female,56470.93,Tokyo,2023-08-22,Haircare,160.39,0.05,2,Dry / Dehydrated,Quiet Luxury
CUST-1416,30,Female,100840.71,Los Angeles,2023-07-18,Makeup,148.33,0.15,2,Combination Balance,Quiet Luxury
CUST-1344,28,Female,68530.89,Los Angeles,2023-07-05,Makeup,95.15,0.2,2,Mature Luminosity,Streetwear Glam
CUST-2136,51,Female,70592.29,Tokyo,2024-06-18,Skincare,122.5,0.0,2,Dry / Dehydrated,Streetwear Glam
CUST-1592,25,Female,103227.86,Milan,2023-11-14,Makeup,117.91,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1987,22,Non-Binary,138987.2,New York,2023-12-01,Fragrance,189.32,0.0,1,Combination Balance,Streetwear Glam
CUST-1719,31,Male,122083.35,Los Angeles,2024-04-07,Makeup,39.15,0.1,2,Mature Luminosity,Quiet Luxury
CUST-1576,20,Female,68042.24,Paris,2023-09-08,Makeup,101.4,0.0,2,Mature Luminosity,Quiet Luxury
CUST-1143,34,Male,60973.73,New York,2023-09-02,Skincare,107.46,0.0,4,Oily Clarity,Old Money Luxe
CUST-1286,26,Female,87772.58,Milan,2023-06-12,Fragrance,88.66,0.0,3,Combination Balance,Streetwear Glam
CUST-1431,20,Female,69482.54,Dubai,2024-02-12,Fragrance,66.69,0.0,3,Combination Balance,French Riviera
CUST-1535,28,Male,69820.96,Los Angeles,2023-06-15,Haircare,183.5,0.0,2,Combination Balance,Minimalist Chic
CUST-1658,44,Non-Binary,104054.78,New York,2023-04-08,Makeup,165.06,0.0,2,Oily Clarity,Quiet Luxury
CUST-1672,23,Female,55758.34,Paris,2024-02-04,Makeup,136.0,0.0,1,Dry / Dehydrated,Quiet Luxury
CUST-1975,18,Female,88513.0,Paris,2023-12-11,Skincare,151.43,0.15,2,Sensitive Glow,Streetwear Glam
CUST-2138,23,Male,74479.01,Milan,2023-01-04,Haircare,192.86,0.0,1,Oily Clarity,Quiet Luxury
CUST-1166,37,Male,53718.83,Los Angeles,2023-01-17,Skincare,80.14,0.0,1,Mature Luminosity,Old Money Luxe
CUST-1911,22,Female,91498.26,Milan,2024-06-28,Skincare,76.96,0.1,3,Combination Balance,Streetwear Glam
CUST-1733,21,Male,43872.98,Tokyo,2024-03-25,Makeup,143.46,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1947,32,Female,63546.39,New York,2024-03-31,Makeup,164.08,0.0,4,Oily Clarity,Old Money Luxe
CUST-1453,29,Male,20000.0,Milan,2023-07-05,Skincare,63.37,0.1,3,Combination Balance,French Riviera
CUST-1392,53,Female,70857.97,Paris,2023-12-14,Fragrance,116.68,0.0,1,Combination Balance,Minimalist Chic
CUST-1479,31,Female,76478.44,Tokyo,2023-04-28,Bath & Body,85.2,0.0,3,Dry / Dehydrated,French Riviera
CUST-2009,59,Male,94881.68,Milan,2024-04-17,Fragrance,83.03,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1401,50,Male,68073.13,Los Angeles,2023-02-27,Haircare,116.44,0.1,1,Dry / Dehydrated,French Riviera
CUST-2165,34,Female,68810.79,Dubai,2023-06-17,Haircare,100.53,0.05,1,Sensitive Glow,Quiet Luxury
CUST-1396,18,Male,20000.0,Milan,2023-08-09,Fragrance,152.99,0.0,3,Mature Luminosity,Quiet Luxury
CUST-1359,35,Female,89733.43,Paris,2023-05-08,Fragrance,173.26,0.0,4,Sensitive Glow,Old Money Luxe
CUST-1260,38,Female,57676.07,New York,2023-12-29,Fragrance,171.3,0.05,2,Sensitive Glow,Quiet Luxury
CUST-1561,22,Female,50686.5,London,2023-01-08,Skincare,66.88,0.05,3,Mature Luminosity,Quiet Luxury
CUST-1517,29,Female,80961.75,Milan,2023-07-31,Fragrance,149.4,0.0,2,Oily Clarity,Old Money Luxe
CUST-1874,38,Female,86868.55,Milan,2024-05-29,Skincare,138.88,0.05,1,Combination Balance,Streetwear Glam
CUST-1833,30,Female,66135.23,New York,2023-08-04,Skincare,92.72,0.1,1,Mature Luminosity,Streetwear Glam
CUST-2014,18,Male,82491.8,New York,2023-06-22,Fragrance,99.7,0.1,2,Dry / Dehydrated,Minimalist Chic
CUST-1096,37,Female,73296.08,New York,2024-02-05,Haircare,169.98,0.1,4,Mature Luminosity,Streetwear Glam
CUST-1647,31,Female,94469.36,Paris,2024-03-12,Haircare,90.27,0.05,4,Sensitive Glow,French Riviera
CUST-1167,27,Female,31206.1,Dubai,2023-11-18,Skincare,176.44,0.15,3,Sensitive Glow,Streetwear Glam
CUST-1152,20,Non-Binary,85821.26,London,2023-08-17,Makeup,175.54,0.0,2,Sensitive Glow,French Riviera
CUST-1636,39,Female,73602.59,Paris,2024-01-07,Skincare,116.07,0.0,2,Dry / Dehydrated,Streetwear Glam
CUST-1884,30,Male,56314.27,Los Angeles,2023-10-03,Skincare,53.4,0.0,1,Mature Luminosity,French Riviera
CUST-1512,45,Male,38934.11,London,2024-03-22,Skincare,124.98,0.05,2,Oily Clarity,Minimalist Chic
CUST-1697,25,Male,89338.97,Los Angeles,2023-04-05,Skincare,36.62,0.0,3,Combination Balance,Quiet Luxury
CUST-1484,41,Female,62913.27,Paris,2023-05-15,Fragrance,154.31,0.0,2,Mature Luminosity,Streetwear Glam
CUST-1195,25,Female,66000.79,Milan,2023-07-11,Haircare,56.99,0.0,3,Mature Luminosity,Old Money Luxe
CUST-1175,35,Female,39094.48,Paris,2023-07-14,Skincare,133.24,0.0,4,Oily Clarity,French Riviera
CUST-1133,46,Female,73345.96,Los Angeles,2024-04-27,Makeup,110.02,0.05,1,Dry / Dehydrated,Streetwear Glam
CUST-1112,39,Non-Binary,77982.79,New York,2024-03-01,Fragrance,130.87,0.05,1,Oily Clarity,Old Money Luxe
CUST-1208,49,Female,118276.01,Milan,2023-03-10,Skincare,116.17,0.05,2,Mature Luminosity,Old Money Luxe
CUST-1603,38,Female,100305.65,Los Angeles,2023-10-06,Haircare,236.15,0.0,2,Oily Clarity,Old Money Luxe
CUST-1841,55,Female,55006.42,London,2023-02-26,Fragrance,15.0,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1928,18,Female,55907.43,Tokyo,2023-04-11,Haircare,168.53,0.0,2,Oily Clarity,Quiet Luxury
CUST-1207,48,Female,22202.97,New York,2023-01-20,Skincare,141.82,0.0,4,Oily Clarity,Quiet Luxury
CUST-1672,36,Female,105125.78,Dubai,2023-10-28,Makeup,177.75,0.0,4,Dry / Dehydrated,Old Money Luxe
CUST-1025,18,Female,135941.76,Dubai,2023-03-01,Skincare,73.62,0.1,2,Mature Luminosity,Minimalist Chic
CUST-2173,36,Female,115598.59,London,2023-12-27,Fragrance,111.64,0.15,4,Combination Balance,French Riviera
CUST-1862,33,Female,34466.91,Tokyo,2024-05-14,Fragrance,153.51,0.05,4,Oily Clarity,Minimalist Chic
CUST-1497,27,Female,113117.53,London,2023-01-24,Skincare,51.56,0.0,1,Dry / Dehydrated,Minimalist Chic
CUST-1638,40,Female,51506.25,Dubai,2024-05-26,Haircare,73.08,0.0,1,Mature Luminosity,French Riviera
CUST-1637,33,Female,86012.36,Dubai,2023-09-25,Fragrance,116.25,0.05,3,Sensitive Glow,Minimalist Chic
CUST-1961,31,Female,86350.16,New York,2024-01-25,Fragrance,33.58,0.1,4,Combination Balance,French Riviera
CUST-1755,19,Female,97960.46,Paris,2024-01-15,Fragrance,51.62,0.0,1,Mature Luminosity,Minimalist Chic
CUST-1117,22,Female,70455.8,London,2023-02-02,Fragrance,112.29,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1864,32,Female,111419.74,New York,2024-02-24,Makeup,55.76,0.0,3,Sensitive Glow,Minimalist Chic
CUST-1140,25,Female,83561.27,New York,2023-07-25,Makeup,56.13,0.0,1,Oily Clarity,Streetwear Glam
CUST-1678,41,Female,121307.27,Los Angeles,2023-02-07,Fragrance,105.16,0.0,4,Mature Luminosity,French Riviera
CUST-1613,18,Female,96613.52,Tokyo,2024-05-24,Bath & Body,136.75,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1930,50,Female,94661.76,Los Angeles,2023-02-27,Skincare,116.81,0.0,3,Oily Clarity,Minimalist Chic
CUST-1007,38,Female,87756.31,Milan,2024-01-07,Makeup,133.1,0.15,3,Sensitive Glow,Streetwear Glam
CUST-1436,41,Female,65957.08,London,2023-02-12,Haircare,128.93,0.0,3,Combination Balance,Streetwear Glam
CUST-1420,23,Female,65918.64,Tokyo,2023-08-31,Makeup,129.72,0.15,2,Dry / Dehydrated,French Riviera
CUST-1020,29,Non-Binary,63334.45,Paris,2024-03-15,Bath & Body,101.57,0.05,1,Dry / Dehydrated,Quiet Luxury
CUST-1235,31,Female,78350.6,London,2024-02-24,Bath & Body,200.75,0.1,4,Oily Clarity,Minimalist Chic
CUST-2199,29,Female,45855.73,Los Angeles,2023-06-20,Bath & Body,212.84,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1407,34,Female,57421.29,London,2024-06-12,Bath & Body,52.51,0.05,4,Sensitive Glow,Minimalist Chic
CUST-1536,37,Female,42589.57,Milan,2024-02-01,Makeup,81.48,0.0,3,Combination Balance,Quiet Luxury
CUST-1503,38,Female,65422.63,London,2024-02-08,Makeup,73.85,0.0,3,Dry / Dehydrated,Minimalist Chic
CUST-1536,29,Female,122546.62,Paris,2023-02-24,Skincare,114.58,0.2,1,Sensitive Glow,Streetwear Glam
CUST-1227,59,Female,112546.98,New York,2023-10-10,Makeup,106.95,0.0,2,Combination Balance,Streetwear Glam
CUST-1491,32,Female,33213.32,New York,2023-12-05,Bath & Body,162.54,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1888,34,Female,69125.55,Milan,2023-06-25,Skincare,115.49,0.0,4,Dry / Dehydrated,Minimalist Chic
CUST-1267,42,Male,66122.34,Los Angeles,2024-06-14,Makeup,108.78,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1774,18,Female,86981.57,Milan,2023-08-31,Bath & Body,111.47,0.05,4,Combination Balance,Quiet Luxury
CUST-1879,41,Female,97788.08,Milan,2024-02-13,Makeup,87.9,0.0,4,Dry / Dehydrated,Quiet Luxury
CUST-1387,30,Female,107195.77,Los Angeles,2023-01-07,Fragrance,146.8,0.0,3,Combination Balance,Minimalist Chic
CUST-1671,39,Female,67383.3,London,2024-02-01,Skincare,151.03,0.05,2,Combination Balance,Minimalist Chic
CUST-2040,20,Female,61891.06,Dubai,2023-10-24,Haircare,91.97,0.0,4,Sensitive Glow,Old Money Luxe
CUST-1963,26,Female,80316.03,Los Angeles,2024-05-24,Fragrance,65.5,0.1,3,Dry / Dehydrated,Minimalist Chic
CUST-2041,25,Female,41951.85,Tokyo,2023-11-10,Fragrance,129.33,0.05,2,Combination Balance,Streetwear Glam
CUST-2062,18,Female,49839.17,Tokyo,2024-05-09,Makeup,110.41,0.0,2,Combination Balance,French Riviera
CUST-2076,32,Female,77855.5,Milan,2024-04-29,Haircare,162.26,0.05,1,Oily Clarity,Streetwear Glam
CUST-1549,34,Female,119336.18,Dubai,2023-12-06,Haircare,129.98,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1424,43,Male,63294.21,London,2023-05-06,Makeup,114.04,0.1,2,Oily Clarity,Minimalist Chic
CUST-1810,36,Female,63584.88,London,2024-05-12,Bath & Body,164.92,0.05,2,Oily Clarity,Streetwear Glam
CUST-2170,28,Female,63825.56,London,2024-02-08,Bath & Body,130.97,0.0,2,Combination Balance,Quiet Luxury
CUST-1173,32,Non-Binary,90289.29,London,2023-11-04,Skincare,164.84,0.05,2,Combination Balance,Streetwear Glam
CUST-2062,43,Female,68518.67,New York,2023-12-05,Makeup,171.29,0.1,4,Mature Luminosity,Old Money Luxe
CUST-1952,39,Female,82519.82,Dubai,2023-05-03,Fragrance,117.76,0.0,1,Combination Balance,Streetwear Glam
CUST-1923,41,Male,85146.26,Tokyo,2023-08-11,Haircare,116.51,0.2,3,Oily Clarity,French Riviera
CUST-2018,24,Non-Binary,85359.05,New York,2023-02-01,Bath & Body,135.45,0.1,4,Oily Clarity,Old Money Luxe
CUST-1367,29,Female,111605.07,Tokyo,2023-09-20,Makeup,51.75,0.05,4,Combination Balance,Old Money Luxe
CUST-1735,31,Female,100738.57,Paris,2023-01-03,Bath & Body,35.16,0.15,1,Mature Luminosity,Quiet Luxury
CUST-2119,34,Female,56890.91,Milan,2023-02-21,Skincare,288.89,0.15,1,Combination Balance,Minimalist Chic
CUST-1201,37,Male,57749.02,Paris,2023-11-27,Skincare,114.46,0.1,2,Combination Balance,Old Money Luxe
CUST-2118,33,Female,63582.52,London,2024-05-14,Bath & Body,106.34,0.05,4,Sensitive Glow,French Riviera
CUST-1512,45,Female,58172.0,New York,2023-03-31,Bath & Body,115.68,0.05,1,Sensitive Glow,Quiet Luxury
CUST-1282,40,Male,126254.98,Los Angeles,2023-08-01,Fragrance,99.59,0.0,2,Combination Balance,Old Money Luxe
CUST-1613,24,Female,41183.58,New York,2024-02-27,Bath & Body,116.33,0.0,2,Oily Clarity,Streetwear Glam
CUST-2187,45,Female,52814.61,Los Angeles,2024-03-10,Skincare,218.47,0.0,2,Oily Clarity,Quiet Luxury
CUST-1305,24,Female,80946.88,Los Angeles,2023-11-19,Haircare,107.27,0.0,1,Sensitive Glow,Minimalist Chic
CUST-1429,63,Male,69080.97,Tokyo,2023-09-25,Makeup,114.82,0.2,3,Mature Luminosity,Quiet Luxury
CUST-2131,19,Female,69920.79,Los Angeles,2023-11-24,Haircare,111.97,0.1,1,Oily Clarity,French Riviera
CUST-1175,38,Male,67992.93,New York,2024-04-16,Makeup,50.97,0.15,3,Oily Clarity,Streetwear Glam
CUST-1429,36,Female,67365.28,Tokyo,2023-01-02,Haircare,170.52,0.05,2,Mature Luminosity,Old Money Luxe
CUST-1767,23,Non-Binary,57723.64,London,2024-06-18,Fragrance,125.92,0.0,4,Sensitive Glow,French Riviera
CUST-1019,23,Female,62761.58,Tokyo,2023-07-07,Bath & Body,114.96,0.1,2,Combination Balance,Minimalist Chic
CUST-1858,24,Female,113016.0,Tokyo,2023-01-18,Haircare,104.27,0.0,4,Mature Luminosity,French Riviera
CUST-1667,47,Male,75859.84,Dubai,2023-11-14,Skincare,87.89,0.0,4,Mature Luminosity,Old Money Luxe
CUST-1284,41,Non-Binary,63318.76,London,2023-11-19,Bath & Body,169.86,0.0,3,Mature Luminosity,Quiet Luxury
CUST-2175,28,Male,51797.81,Los Angeles,2023-06-30,Haircare,175.32,0.0,1,Oily Clarity,Minimalist Chic
CUST-1800,58,Female,86956.52,Paris,2023-10-31,Fragrance,213.21,0.1,1,Oily Clarity,Minimalist Chic
CUST-1972,28,Female,90822.94,Paris,2023-03-18,Bath & Body,182.54,0.05,1,Mature Luminosity,Streetwear Glam
